href,video,gloss,categorie
/es.es/word/12840/imprimacion/0/?q=imprimaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/209280.mp4,imprimación,entretenimiento
/es.es/word/12846/pase-privado/0/?q=pase+privado,https://media.spreadthesign.com/video/mp4/5/209282.mp4,pase privado,entretenimiento
/es.es/word/14322/incitacion/0/?q=incitaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/209283.mp4,incitación,lenguaje
/es.es/word/13356/incluido/0/?q=incluido,https://media.spreadthesign.com/video/mp4/5/209284.mp4,incluido,entretenimiento
/es.es/word/14168/incoherente/0/?q=incoherente,https://media.spreadthesign.com/video/mp4/5/209285.mp4,incoherente,lenguaje
/es.es/word/14338/incremento-de-precios/0/?q=incremento+de+precios,https://media.spreadthesign.com/video/mp4/5/209286.mp4,incremento de precios,trabajo-social
/es.es/word/14934/indigena/0/?q=ind%C3%ADgena,https://media.spreadthesign.com/video/mp4/5/209288.mp4,indígena,trabajo-social
/es.es/word/14172/inevitable/0/?q=inevitable,https://media.spreadthesign.com/video/mp4/5/209289.mp4,inevitable,lenguaje
/es.es/word/12678/informe-de-laboratorio/0/?q=informe+de+laboratorio,https://media.spreadthesign.com/video/mp4/5/209291.mp4,informe de laboratorio,ciencia
/es.es/word/14413/ingresos/0/?q=ingresos,https://media.spreadthesign.com/video/mp4/5/209292.mp4,ingresos,trabajo-social
/es.es/word/12652/infinito/0/?q=infinito,https://media.spreadthesign.com/video/mp4/5/209293.mp4,infinito,tecnologia
/es.es/word/8060/investigacion/0/?q=investigaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/209294.mp4,investigación,educacion
/es.es/word/14248/investigacion-de-mercado/0/?q=investigaci%C3%B3n+de+mercado,https://media.spreadthesign.com/video/mp4/5/209295.mp4,investigación de mercado,trabajo-social
/es.es/word/13516/ir-de-una-pagina-a-otra/0/?q=ir+de+una+p%C3%A1gina+a+otra,https://media.spreadthesign.com/video/mp4/5/209296.mp4,ir de una página a otra,tecnologia
/es.es/word/13805/irregular/0/?q=irregular,https://media.spreadthesign.com/video/mp4/5/209297.mp4,irregular,lenguaje
/es.es/word/12265/irreversible/0/?q=irreversible,https://media.spreadthesign.com/video/mp4/5/209298.mp4,irreversible,lenguaje
/es.es/word/12662/inventario/0/?q=inventario,https://media.spreadthesign.com/video/mp4/5/209299.mp4,inventario,trabajo-social
/es.es/word/14182/mediador/0/?q=mediador,https://media.spreadthesign.com/video/mp4/5/209300.mp4,mediador,trabajo-social
/es.es/word/14191/intermediario/0/?q=intermediario,https://media.spreadthesign.com/video/mp4/5/209301.mp4,intermediario,trabajo-social
/es.es/word/13452/interactivo/0/?q=interactivo,https://media.spreadthesign.com/video/mp4/5/209302.mp4,interactivo,tecnologia
/es.es/word/13451/interaccion/0/?q=interacci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/209303.mp4,interacción,lenguaje
/es.es/word/12658/inteligencia/0/?q=inteligencia,https://media.spreadthesign.com/video/mp4/5/209304.mp4,inteligencia,educacion
/es.es/word/12657/intelectual/0/?q=intelectual,https://media.spreadthesign.com/video/mp4/5/209305.mp4,intelectual,educacion
/es.es/word/13829/intelectual/0/?q=intelectual,https://media.spreadthesign.com/video/mp4/5/209306.mp4,intelectual,generalidades
/es.es/word/12654/innovador/0/?q=innovador,https://media.spreadthesign.com/video/mp4/5/209308.mp4,innovador,generalidades
/es.es/word/13447/iniciativa/0/?q=iniciativa,https://media.spreadthesign.com/video/mp4/5/209309.mp4,iniciativa,generalidades
/es.es/word/14290/iniciador/0/?q=iniciador,https://media.spreadthesign.com/video/mp4/5/209310.mp4,iniciador,lenguaje
/es.es/word/14289/iniciacion/0/?q=iniciaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/209311.mp4,iniciación,lenguaje
/es.es/word/14440/ingresos-por-ventas/0/?q=ingresos+por+ventas,https://media.spreadthesign.com/video/mp4/5/209312.mp4,ingresos por ventas,trabajo-social
/es.es/word/2115/resistencia-terrestre/0/?q=resistencia+terrestre,https://media.spreadthesign.com/video/mp4/5/20936.mp4,resistencia terrestre,tecnologia
/es.es/word/2116/eficiencia/0/?q=eficiencia,https://media.spreadthesign.com/video/mp4/5/20944.mp4,eficiencia,tecnologia
/es.es/word/2118/cable-electrico/0/?q=cable+el%C3%A9ctrico,https://media.spreadthesign.com/video/mp4/5/20963.mp4,cable eléctrico,tecnologia
/es.es/word/2119/carga-electrica/0/?q=carga+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/20969.mp4,carga eléctrica,tecnologia
/es.es/word/2120/circuito-electrico/0/?q=circuito+el%C3%A9ctrico,https://media.spreadthesign.com/video/mp4/5/20979.mp4,circuito eléctrico,tecnologia
/es.es/word/2122/campo-electrico/0/?q=campo+el%C3%A9ctrico,https://media.spreadthesign.com/video/mp4/5/20995.mp4,campo eléctrico,tecnologia
/es.es/word/2123/maquina-electrica/0/?q=m%C3%A1quina+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/21003.mp4,máquina eléctrica,tecnologia
/es.es/word/2124/motor-electrico/0/?q=motor+el%C3%A9ctrico,https://media.spreadthesign.com/video/mp4/5/21014.mp4,motor eléctrico,tecnologia
/es.es/word/2126/conductividad-electrica/0/?q=conductividad+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/21033.mp4,conductividad eléctrica,tecnologia
/es.es/word/2127/energia-electrica/0/?q=energ%C3%ADa+el%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/21040.mp4,energía eléctrica,tecnologia
/es.es/word/2129/electricidad/0/?q=electricidad,https://media.spreadthesign.com/video/mp4/5/21059.mp4,electricidad,tecnologia
/es.es/word/2130/electrodo/0/?q=electrodo,https://media.spreadthesign.com/video/mp4/5/21066.mp4,electrodo,tecnologia
/es.es/word/215/metodo/0/?q=m%C3%A9todo,https://media.spreadthesign.com/video/mp4/5/2109.mp4,método,lenguaje
/es.es/word/2133/electroiman/0/?q=electroim%C3%A1n,https://media.spreadthesign.com/video/mp4/5/21091.mp4,electroimán,tecnologia
/es.es/word/2134/electromagnetico/0/?q=electromagn%C3%A9tico,https://media.spreadthesign.com/video/mp4/5/21096.mp4,electromagnético,tecnologia
/es.es/word/2135/campo-electromagnetico/0/?q=campo+electromagn%C3%A9tico,https://media.spreadthesign.com/video/mp4/5/21109.mp4,campo electromagnético,tecnologia
/es.es/word/2136/fuerza-eletromagnetica/0/?q=fuerza+eletromagn%C3%A9tica,https://media.spreadthesign.com/video/mp4/5/21114.mp4,fuerza eletromagnética,tecnologia
/es.es/word/2137/onda-electromagnetica/0/?q=onda+electromagn%C3%A9tica,https://media.spreadthesign.com/video/mp4/5/21126.mp4,onda electromagnética,tecnologia
/es.es/word/2138/electron/0/?q=electr%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21136.mp4,electrón,ciencia
/es.es/word/2140/electroneumatico/0/?q=electroneum%C3%A1tico,https://media.spreadthesign.com/video/mp4/5/21149.mp4,electroneumático,tecnologia
/es.es/word/2141/energia/0/?q=energ%C3%ADa,https://media.spreadthesign.com/video/mp4/5/21161.mp4,energía,tecnologia
/es.es/word/2142/explotar/0/?q=explotar,https://media.spreadthesign.com/video/mp4/5/21170.mp4,explotar,ciencia
/es.es/word/2143/fallo/0/?q=fallo,https://media.spreadthesign.com/video/mp4/5/21173.mp4,fallo,lenguaje
/es.es/word/2144/velocidad-de-rotacion-de-campo/0/?q=velocidad+de+rotaci%C3%B3n+de+campo,https://media.spreadthesign.com/video/mp4/5/21183.mp4,velocidad de rotación de campo,tecnologia
/es.es/word/2145/arreglar/0/?q=arreglar,https://media.spreadthesign.com/video/mp4/5/21195.mp4,arreglar,lenguaje
/es.es/word/2146/control-de-flujo/0/?q=control+de+flujo,https://media.spreadthesign.com/video/mp4/5/21197.mp4,control de flujo,tecnologia
/es.es/word/2147/fluorescente/0/?q=fluorescente,https://media.spreadthesign.com/video/mp4/5/21210.mp4,fluorescente,tecnologia
/es.es/word/2148/frecuencia/0/?q=frecuencia,https://media.spreadthesign.com/video/mp4/5/21221.mp4,frecuencia,generalidades
/es.es/word/2149/fusible/0/?q=fusible,https://media.spreadthesign.com/video/mp4/5/21229.mp4,fusible,tecnologia
/es.es/word/2152/calor/0/?q=calor,https://media.spreadthesign.com/video/mp4/5/21252.mp4,calor,ciencia
/es.es/word/2153/elemento-termico/0/?q=elemento+t%C3%A9rmico,https://media.spreadthesign.com/video/mp4/5/21261.mp4,elemento térmico,tecnologia
/es.es/word/2154/alta-tension/0/?q=alta+tensi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21268.mp4,alta tensión,tecnologia
/es.es/word/2155/hercio/0/?q=hercio,https://media.spreadthesign.com/video/mp4/5/21275.mp4,hercio,tecnologia
/es.es/word/2156/central-de-energia-hidroelectrica/0/?q=central+de+energ%C3%ADa+hidroel%C3%A9ctrica,https://media.spreadthesign.com/video/mp4/5/21285.mp4,central de energía hidroeléctrica,tecnologia
/es.es/word/217/poste-central/0/?q=poste+central,https://media.spreadthesign.com/video/mp4/5/2129.mp4,poste central,entretenimiento
/es.es/word/2157/potencia-reactiva/0/?q=potencia+reactiva,https://media.spreadthesign.com/video/mp4/5/21291.mp4,potencia reactiva,tecnologia
/es.es/word/2159/individuo/0/?q=individuo,https://media.spreadthesign.com/video/mp4/5/21306.mp4,individuo,generalidades
/es.es/word/2160/inductancia/0/?q=inductancia,https://media.spreadthesign.com/video/mp4/5/21315.mp4,inductancia,tecnologia
/es.es/word/2161/induccion/0/?q=inducci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21322.mp4,inducción,tecnologia
/es.es/word/2162/sensor-inductivo/0/?q=sensor+inductivo,https://media.spreadthesign.com/video/mp4/5/21328.mp4,sensor inductivo,tecnologia
/es.es/word/2164/introducir/0/?q=introducir,https://media.spreadthesign.com/video/mp4/5/21342.mp4,introducir,tecnologia
/es.es/word/2165/modulo-de-entrada/0/?q=m%C3%B3dulo+de+entrada,https://media.spreadthesign.com/video/mp4/5/21344.mp4,módulo de entrada,tecnologia
/es.es/word/2166/instalar/0/?q=instalar,https://media.spreadthesign.com/video/mp4/5/21357.mp4,instalar,tecnologia
/es.es/word/2167/instalacion/0/?q=instalaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21361.mp4,instalación,tecnologia
/es.es/word/2168/instruccion/0/?q=instrucci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21372.mp4,instrucción,tecnologia
/es.es/word/2170/aislar/0/?q=aislar,https://media.spreadthesign.com/video/mp4/5/21386.mp4,aislar,tecnologia
/es.es/word/2171/cinta-aislante/0/?q=cinta+aislante,https://media.spreadthesign.com/video/mp4/5/21397.mp4,cinta aislante,tecnologia
/es.es/word/2172/resistencia-de-aislamiento/0/?q=resistencia+de+aislamiento,https://media.spreadthesign.com/video/mp4/5/21402.mp4,resistencia de aislamiento,tecnologia
/es.es/word/218/cemento-de-albanileria/0/?q=cemento+de+alba%C3%B1iler%C3%ADa,https://media.spreadthesign.com/video/mp4/5/2141.mp4,cemento de albañilería,tecnologia
/es.es/word/2173/circuito-integrado/0/?q=circuito+integrado,https://media.spreadthesign.com/video/mp4/5/21412.mp4,circuito integrado,tecnologia
/es.es/word/2174/resistencia-interna/0/?q=resistencia+interna,https://media.spreadthesign.com/video/mp4/5/21417.mp4,resistencia interna,tecnologia
/es.es/word/2175/ion/0/?q=ion,https://media.spreadthesign.com/video/mp4/5/21423.mp4,ion,tecnologia
/es.es/word/2176/aislador/0/?q=aislador,https://media.spreadthesign.com/video/mp4/5/21437.mp4,aislador,tecnologia
/es.es/word/2178/portalampara/0/?q=portal%C3%A1mpara,https://media.spreadthesign.com/video/mp4/5/21448.mp4,portalámpara,tecnologia
/es.es/word/2179/circuito-cerrado/0/?q=circuito+cerrado,https://media.spreadthesign.com/video/mp4/5/21457.mp4,circuito cerrado,tecnologia
/es.es/word/2180/baja-tension/0/?q=baja+tensi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21464.mp4,baja tensión,tecnologia
/es.es/word/2181/luminosidad/0/?q=luminosidad,https://media.spreadthesign.com/video/mp4/5/21471.mp4,luminosidad,tecnologia
/es.es/word/2182/campo-magnetico/0/?q=campo+magn%C3%A9tico,https://media.spreadthesign.com/video/mp4/5/21484.mp4,campo magnético,ciencia
/es.es/word/2183/contactor-principal/0/?q=contactor+principal,https://media.spreadthesign.com/video/mp4/5/21490.mp4,contactor principal,tecnologia
/es.es/word/2184/hacer-contacto/0/?q=hacer+contacto,https://media.spreadthesign.com/video/mp4/5/21500.mp4,hacer contacto,tecnologia
/es.es/word/2186/puentes-de-medicion/0/?q=puentes+de+medici%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21515.mp4,puentes de medición,tecnologia
/es.es/word/2187/error-de-medida/0/?q=error+de+medida,https://media.spreadthesign.com/video/mp4/5/21517.mp4,error de medida,tecnologia
/es.es/word/2188/instrumento-de-medicion/0/?q=instrumento+de+medici%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21526.mp4,instrumento de medición,tecnologia
/es.es/word/2189/escala-de-medida/0/?q=escala+de+medida,https://media.spreadthesign.com/video/mp4/5/21536.mp4,escala de medida,tecnologia
/es.es/word/2190/tiempo-de-medicion/0/?q=tiempo+de+medici%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21542.mp4,tiempo de medición,generalidades
/es.es/word/6392/racimo/0/?q=racimo,https://media.spreadthesign.com/video/mp4/5/215593.mp4,racimo,generalidades
/es.es/word/7390/ramita/0/?q=ramita,https://media.spreadthesign.com/video/mp4/5/215596.mp4,ramita,ciencia
/es.es/word/8061/rapidamente/0/?q=r%C3%A1pidamente,https://media.spreadthesign.com/video/mp4/5/215597.mp4,rápidamente,generalidades
/es.es/word/11543/rascacielos/0/?q=rascacielos,https://media.spreadthesign.com/video/mp4/5/215598.mp4,rascacielos,entretenimiento
/es.es/word/13425/rascacielos/0/?q=rascacielos,https://media.spreadthesign.com/video/mp4/5/215599.mp4,rascacielos,entretenimiento
/es.es/word/11304/rasgon/0/?q=rasg%C3%B3n,https://media.spreadthesign.com/video/mp4/5/215600.mp4,rasgón,lenguaje
/es.es/word/8915/raspon-o-toque-en-un-coche/0/?q=rasp%C3%B3n+o+toque+en+un+coche,https://media.spreadthesign.com/video/mp4/5/215604.mp4,raspón o toque en un coche,tecnologia
/es.es/word/13994/rata-de-biblioteca/0/?q=rata+de+biblioteca,https://media.spreadthesign.com/video/mp4/5/215606.mp4,rata de biblioteca,entretenimiento
/es.es/word/12224/reaccion-quimica/0/?q=reacci%C3%B3n+qu%C3%ADmica,https://media.spreadthesign.com/video/mp4/5/215607.mp4,reacción química,ciencia
/es.es/word/14399/reacio/0/?q=reacio,https://media.spreadthesign.com/video/mp4/5/215608.mp4,reacio,generalidades
/es.es/word/12319/realizacion-3d/0/?q=realizaci%C3%B3n+3D,https://media.spreadthesign.com/video/mp4/5/215609.mp4,realización 3D,tecnologia
/es.es/word/14930/rebelion/0/?q=rebeli%C3%B3n,https://media.spreadthesign.com/video/mp4/5/215610.mp4,rebelión,trabajo-social
/es.es/word/7145/recalentamiento/0/?q=recalentamiento,https://media.spreadthesign.com/video/mp4/5/215611.mp4,recalentamiento,tecnologia
/es.es/word/13582/recargable/0/?q=recargable,https://media.spreadthesign.com/video/mp4/5/215612.mp4,recargable,tecnologia
/es.es/word/11214/recepcionista/0/?q=recepcionista,https://media.spreadthesign.com/video/mp4/5/215613.mp4,recepcionista,trabajo-social
/es.es/word/11216/receta/0/?q=receta,https://media.spreadthesign.com/video/mp4/5/215614.mp4,receta,cotidiano
/es.es/word/11115/recetar/0/?q=recetar,https://media.spreadthesign.com/video/mp4/5/215615.mp4,recetar,salud-y-medicina
/es.es/word/11233/declinar/0/?q=declinar,https://media.spreadthesign.com/video/mp4/5/215616.mp4,declinar,lenguaje
/es.es/word/13589/rechazo/0/?q=rechazo,https://media.spreadthesign.com/video/mp4/5/215618.mp4,rechazo,trabajo-social
/es.es/word/11213/reciente/0/?q=reciente,https://media.spreadthesign.com/video/mp4/5/215619.mp4,reciente,generalidades
/es.es/word/6653/recien-casados/0/?q=reci%C3%A9n+casados,https://media.spreadthesign.com/video/mp4/5/215620.mp4,recién casados,cotidiano
/es.es/word/13903/carta-de-reclamacion/0/?q=carta+de+reclamaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/215621.mp4,carta de reclamación,trabajo-social
/es.es/word/11221/recluta/0/?q=recluta,https://media.spreadthesign.com/video/mp4/5/215622.mp4,recluta,trabajo-social
/es.es/word/11222/reclutador/0/?q=reclutador,https://media.spreadthesign.com/video/mp4/5/215623.mp4,reclutador,trabajo-social
/es.es/word/12867/proceso-de-seleccion/0/?q=proceso+de+selecci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/215624.mp4,proceso de selección,trabajo-social
/es.es/word/5655/recocer/0/?q=recocer,https://media.spreadthesign.com/video/mp4/5/215625.mp4,recocer,tecnologia
/es.es/word/9352/recogedor/0/?q=recogedor,https://media.spreadthesign.com/video/mp4/5/215626.mp4,recogedor,cotidiano
/es.es/word/3887/recoger/0/?q=recoger,https://media.spreadthesign.com/video/mp4/5/215627.mp4,recoger,lenguaje
/es.es/word/12485/recoleccion-de-datos/0/?q=recolecci%C3%B3n+de+datos,https://media.spreadthesign.com/video/mp4/5/215628.mp4,recolección de datos,trabajo-social
/es.es/word/11219/recomendar/0/?q=recomendar,https://media.spreadthesign.com/video/mp4/5/215629.mp4,recomendar,lenguaje
/es.es/word/2193/valor-momentaneo/0/?q=valor+moment%C3%A1neo,https://media.spreadthesign.com/video/mp4/5/21563.mp4,valor momentáneo,ciencia
/es.es/word/7747/recompensa/0/?q=recompensa,https://media.spreadthesign.com/video/mp4/5/215630.mp4,recompensa,entretenimiento
/es.es/word/7748/recompensar/0/?q=recompensar,https://media.spreadthesign.com/video/mp4/5/215631.mp4,recompensar,lenguaje
/es.es/word/8149/reconciliacion/0/?q=reconciliaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/215632.mp4,reconciliación,cotidiano
/es.es/word/11218/reconocer/0/?q=reconocer,https://media.spreadthesign.com/video/mp4/5/215633.mp4,reconocer,lenguaje
/es.es/word/12866/reconocimiento/0/?q=reconocimiento,https://media.spreadthesign.com/video/mp4/5/215634.mp4,reconocimiento,lenguaje
/es.es/word/14031/compilar/0/?q=compilar,https://media.spreadthesign.com/video/mp4/5/215635.mp4,compilar,lenguaje
/es.es/word/11249/recordarle-a-uno-algo/0/?q=recordarle+a+uno+algo,https://media.spreadthesign.com/video/mp4/5/215636.mp4,recordarle a uno algo,lenguaje
/es.es/word/11568/recortar/0/?q=recortar,https://media.spreadthesign.com/video/mp4/5/215637.mp4,recortar,lenguaje
/es.es/word/14335/recorte-de-prensa/0/?q=recorte+de+prensa,https://media.spreadthesign.com/video/mp4/5/215638.mp4,recorte de prensa,trabajo-social
/es.es/word/11225/rectangulo/0/?q=rect%C3%A1ngulo,https://media.spreadthesign.com/video/mp4/5/215639.mp4,rectángulo,generalidades
/es.es/word/13595/recuperacion-de-un-bien/0/?q=recuperaci%C3%B3n+de+un+bien,https://media.spreadthesign.com/video/mp4/5/215640.mp4,recuperación de un bien,trabajo-social
/es.es/word/13583/recuperacion-de-terreno/0/?q=recuperaci%C3%B3n+de+terreno,https://media.spreadthesign.com/video/mp4/5/215641.mp4,recuperación de terreno,entretenimiento
/es.es/word/11269/recurso/0/?q=recurso,https://media.spreadthesign.com/video/mp4/5/215642.mp4,recurso,lenguaje
/es.es/word/14765/recurso-natural/0/?q=recurso+natural,https://media.spreadthesign.com/video/mp4/5/215643.mp4,recurso natural,ciencia
/es.es/word/8319/red-bull/0/?q=Red+Bull,https://media.spreadthesign.com/video/mp4/5/215644.mp4,Red Bull,cotidiano
/es.es/word/8320/red-bull-cola/0/?q=Red+Bull+Cola,https://media.spreadthesign.com/video/mp4/5/215645.mp4,Red Bull Cola,cotidiano
/es.es/word/12035/red-de-area-local/0/?q=red+de+%C3%A1rea+local,https://media.spreadthesign.com/video/mp4/5/215646.mp4,red de área local,tecnologia
/es.es/word/2194/movimiento/0/?q=movimiento,https://media.spreadthesign.com/video/mp4/5/21572.mp4,movimiento,lenguaje
/es.es/word/2195/mover/0/?q=mover,https://media.spreadthesign.com/video/mp4/5/21583.mp4,mover,lenguaje
/es.es/word/2196/carga-negativa/0/?q=carga+negativa,https://media.spreadthesign.com/video/mp4/5/21588.mp4,carga negativa,tecnologia
/es.es/word/2197/luz-de-neon/0/?q=luz+de+ne%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21599.mp4,luz de neón,tecnologia
/es.es/word/2198/red/0/?q=red,https://media.spreadthesign.com/video/mp4/5/21607.mp4,red,tecnologia
/es.es/word/2199/neutro/0/?q=neutro,https://media.spreadthesign.com/video/mp4/5/21612.mp4,neutro,ciencia
/es.es/word/2200/neutron/0/?q=neutr%C3%B3n,https://media.spreadthesign.com/video/mp4/5/21623.mp4,neutrón,ciencia
/es.es/word/2204/ohmio/0/?q=ohmio,https://media.spreadthesign.com/video/mp4/5/21650.mp4,ohmio,tecnologia
/es.es/word/2205/ohmimetro/0/?q=ohm%C3%ADmetro,https://media.spreadthesign.com/video/mp4/5/21657.mp4,ohmímetro,tecnologia
/es.es/word/2206/osciloscopio/0/?q=osciloscopio,https://media.spreadthesign.com/video/mp4/5/21668.mp4,osciloscopio,tecnologia
/es.es/word/2207/salida/0/?q=salida,https://media.spreadthesign.com/video/mp4/5/21677.mp4,salida,tecnologia
/es.es/word/2208/oxigeno/0/?q=ox%C3%ADgeno,https://media.spreadthesign.com/video/mp4/5/21685.mp4,oxígeno,ciencia
/es.es/word/2211/fase/0/?q=fase,https://media.spreadthesign.com/video/mp4/5/21707.mp4,fase,ciencia
/es.es/word/14048/redactor-creativo/0/?q=redactor+creativo,https://media.spreadthesign.com/video/mp4/5/217113.mp4,redactor creativo,trabajo-social
/es.es/word/12053/red-social/0/?q=red+social,https://media.spreadthesign.com/video/mp4/5/217114.mp4,red social,tecnologia
/es.es/word/13584/redistribuir/0/?q=redistribuir,https://media.spreadthesign.com/video/mp4/5/217115.mp4,redistribuir,tecnologia
/es.es/word/7676/redondear/0/?q=redondear,https://media.spreadthesign.com/video/mp4/5/217116.mp4,redondear,ciencia
/es.es/word/11346/redondo/0/?q=redondo,https://media.spreadthesign.com/video/mp4/5/217117.mp4,redondo,generalidades
/es.es/word/14340/reduccion-de-precio/0/?q=reducci%C3%B3n+de+precio,https://media.spreadthesign.com/video/mp4/5/217118.mp4,reducción de precio,trabajo-social
/es.es/word/14397/reeditar/0/?q=reeditar,https://media.spreadthesign.com/video/mp4/5/217120.mp4,reeditar,trabajo-social
/es.es/word/13594/devolucion-de-un-prestamo/0/?q=devoluci%C3%B3n+de+un+pr%C3%A9stamo,https://media.spreadthesign.com/video/mp4/5/217121.mp4,devolución de un préstamo,trabajo-social
/es.es/word/14937/referendum/0/?q=refer%C3%A9ndum,https://media.spreadthesign.com/video/mp4/5/217122.mp4,referéndum,trabajo-social
/es.es/word/13377/reforzado-con-fibra/0/?q=reforzado+con+fibra,https://media.spreadthesign.com/video/mp4/5/217124.mp4,reforzado con fibra,tecnologia
/es.es/word/13587/refrigeracion/0/?q=refrigeraci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/217126.mp4,refrigeración,cotidiano
/es.es/word/11190/refugio-contra-la-lluvia/0/?q=refugio+contra+la+lluvia,https://media.spreadthesign.com/video/mp4/5/217127.mp4,refugio contra la lluvia,ciencia
/es.es/word/7505/refunfunar/0/?q=refunfu%C3%B1ar,https://media.spreadthesign.com/video/mp4/5/217128.mp4,refunfuñar,generalidades
/es.es/word/11116/obsequio/0/?q=obsequio,https://media.spreadthesign.com/video/mp4/5/217129.mp4,obsequio,cotidiano
/es.es/word/11502/regar/0/?q=regar,https://media.spreadthesign.com/video/mp4/5/217130.mp4,regar,ciencia
/es.es/word/11235/registrar/0/?q=registrar,https://media.spreadthesign.com/video/mp4/5/217132.mp4,registrar,lenguaje
/es.es/word/9427/historial-medico/0/?q=historial+m%C3%A9dico,https://media.spreadthesign.com/video/mp4/5/217133.mp4,historial médico,salud-y-medicina
/es.es/word/11234/region/0/?q=regi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/217134.mp4,región,educacion
/es.es/word/14794/region-polar/0/?q=regi%C3%B3n+polar,https://media.spreadthesign.com/video/mp4/5/217135.mp4,región polar,educacion
/es.es/word/11237/regresar/0/?q=regresar,https://media.spreadthesign.com/video/mp4/5/217136.mp4,regresar,lenguaje
/es.es/word/12514/regulador-de-intensidad-de-luz/0/?q=regulador+de+intensidad+de+luz,https://media.spreadthesign.com/video/mp4/5/217137.mp4,regulador de intensidad de luz,tecnologia
/es.es/word/11239/rehabilitar/0/?q=rehabilitar,https://media.spreadthesign.com/video/mp4/5/217139.mp4,rehabilitar,salud-y-medicina
/es.es/word/2212/cambio-de-fase/0/?q=cambio+de+fase,https://media.spreadthesign.com/video/mp4/5/21714.mp4,cambio de fase,ciencia
/es.es/word/14400/rehecho/0/?q=rehecho,https://media.spreadthesign.com/video/mp4/5/217140.mp4,rehecho,lenguaje
/es.es/word/11777/reino-animal/0/?q=reino+animal,https://media.spreadthesign.com/video/mp4/5/217142.mp4,reino animal,ciencia
/es.es/word/8207/reino-de-dios/0/?q=reino+de+Dios,https://media.spreadthesign.com/video/mp4/5/217143.mp4,reino de Dios,educacion
/es.es/word/11244/relativo/0/?q=relativo,https://media.spreadthesign.com/video/mp4/5/217147.mp4,relativo,lenguaje
/es.es/word/8099/rellenito/0/?q=rellenito,https://media.spreadthesign.com/video/mp4/5/217150.mp4,rellenito,generalidades
/es.es/word/11051/reloj-de-bolsillo/0/?q=reloj+de+bolsillo,https://media.spreadthesign.com/video/mp4/5/217151.mp4,reloj de bolsillo,cotidiano
/es.es/word/7070/reloj-de-cuco/0/?q=reloj+de+cuco,https://media.spreadthesign.com/video/mp4/5/217152.mp4,reloj de cuco,generalidades
/es.es/word/7481/reloj-de-pie/0/?q=reloj+de+pie,https://media.spreadthesign.com/video/mp4/5/217153.mp4,reloj de pie,cotidiano
/es.es/word/7648/reloj-de-pulsera/0/?q=reloj+de+pulsera,https://media.spreadthesign.com/video/mp4/5/217154.mp4,reloj de pulsera,cotidiano
/es.es/word/13177/reloj-de-pulsera/0/?q=reloj+de+pulsera,https://media.spreadthesign.com/video/mp4/5/217155.mp4,reloj de pulsera,cotidiano
/es.es/word/7320/reloj-del-campanario/0/?q=reloj+del+campanario,https://media.spreadthesign.com/video/mp4/5/217156.mp4,reloj del campanario,generalidades
/es.es/word/7447/relucir/0/?q=relucir,https://media.spreadthesign.com/video/mp4/5/217158.mp4,relucir,cotidiano
/es.es/word/13348/rele-electromagnetico/0/?q=rel%C3%A9+electromagn%C3%A9tico,https://media.spreadthesign.com/video/mp4/5/217159.mp4,relé electromagnético,tecnologia
/es.es/word/11250/rememorar/0/?q=rememorar,https://media.spreadthesign.com/video/mp4/5/217160.mp4,rememorar,lenguaje
/es.es/word/7790/remolcar/0/?q=remolcar,https://media.spreadthesign.com/video/mp4/5/217162.mp4,remolcar,tecnologia
/es.es/word/11251/remoto/0/?q=remoto,https://media.spreadthesign.com/video/mp4/5/217163.mp4,remoto,lenguaje
/es.es/word/14402/remunerar/0/?q=remunerar,https://media.spreadthesign.com/video/mp4/5/217164.mp4,remunerar,trabajo-social
/es.es/word/5897/rendimiento-de-la-cosecha/0/?q=rendimiento+de+la+cosecha,https://media.spreadthesign.com/video/mp4/5/217166.mp4,rendimiento de la cosecha,ciencia
/es.es/word/14403/renovacion/0/?q=renovaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/217167.mp4,renovación,trabajo-social
